STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,month,Month,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,SE,Sweden,2015,,9501,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,SE,Sweden,2020,,9646,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,SE,Sweden,2023,,8727,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,SI,Slovenia,1995,,1618,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,SI,Slovenia,2000,,1522,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,SI,Slovenia,2005,,1517,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,SI,Slovenia,2010,,1898,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,SI,Slovenia,2015,,1599,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,SI,Slovenia,2020,,1527,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,SI,Slovenia,2023,,1313,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,SK,Slovakia,2000,,4848,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,SK,Slovakia,2005,,4712,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,SK,Slovakia,2010,,5327,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,SK,Slovakia,2015,,4371,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,SK,Slovakia,2020,,4460,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,SK,Slovakia,2023,,4178,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,SM,San Marino,2005,,24,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,TR,Türkiye,2010,,101903,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,TR,Türkiye,2015,,105148,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,TR,Türkiye,2020,,89308,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,UA,Ukraine,2005,,35389,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,UA,Ukraine,2010,,41893,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,UA,Ukraine,2015,,33260,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,UA,Ukraine,2020,,19409,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,UK,United Kingdom,1980,,64798,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,UK,United Kingdom,1985,,64099,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,UK,United Kingdom,1990,,66645,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,UK,United Kingdom,1995,,62677,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,UK,United Kingdom,2000,,57667,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,UK,United Kingdom,2005,,60006,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,UK,United Kingdom,2010,,67246,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,UK,United Kingdom,2015,,63042,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,XK,Kosovo*,2005,,2904,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,XK,Kosovo*,2015,,1902,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M03,March,XK,Kosovo*,2020,,1625,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,AD,Andorra,2005,,76,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,AD,Andorra,2010,,70,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,AL,Albania,2005,,2991,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,AL,Albania,2015,,2489,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,AL,Albania,2020,,2070,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,AL,Albania,2023,,1614,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,AM,Armenia,2005,,2800,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,AM,Armenia,2015,,2985,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,AM,Armenia,2020,,2695,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,AM,Armenia,2023,,2623,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,AT,Austria,1980,,7499,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,AT,Austria,1985,,7271,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,AT,Austria,1990,,7231,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,AT,Austria,1995,,7259,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,AT,Austria,2000,,6327,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,AT,Austria,2005,,6337,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,AT,Austria,2010,,6211,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,AT,Austria,2015,,6784,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,AT,Austria,2020,,6666,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,AT,Austria,2023,,6194,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,AZ,Azerbaijan,2005,,11094,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,AZ,Azerbaijan,2010,,13496,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,AZ,Azerbaijan,2015,,15181,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,AZ,Azerbaijan,2020,,6059,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,BA,Bosnia and Herzegovina,2005,,2645,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,BA,Bosnia and Herzegovina,2010,,2735,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,BA,Bosnia and Herzegovina,2023,,1771,,p,provisional,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,BE,Belgium,1980,,10570,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,BE,Belgium,1985,,9788,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,BE,Belgium,1990,,10295,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,BE,Belgium,1995,,8993,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,BE,Belgium,2000,,9336,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,BE,Belgium,2005,,9819,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,BE,Belgium,2010,,10218,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,BE,Belgium,2015,,9986,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,BE,Belgium,2020,,9548,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,BE,Belgium,2023,,9034,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,BG,Bulgaria,1995,,5790,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,BG,Bulgaria,2000,,5883,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,BG,Bulgaria,2005,,5820,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,BG,Bulgaria,2010,,5991,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,BG,Bulgaria,2015,,5373,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,BG,Bulgaria,2020,,4712,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,BG,Bulgaria,2023,,4436,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,BY,Belarus,2005,,7313,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,BY,Belarus,2015,,9398,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CH,Switzerland,1980,,6353,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CH,Switzerland,1985,,6452,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CH,Switzerland,1990,,6958,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CH,Switzerland,1995,,6585,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CH,Switzerland,2000,,6538,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CH,Switzerland,2005,,5949,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CH,Switzerland,2010,,6379,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CH,Switzerland,2015,,6984,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CH,Switzerland,2020,,7060,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CH,Switzerland,2023,,6424,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CY,Cyprus,1995,,779,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CY,Cyprus,2000,,596,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CY,Cyprus,2005,,608,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CY,Cyprus,2010,,667,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CY,Cyprus,2015,,684,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CY,Cyprus,2020,,729,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CY,Cyprus,2023,,791,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CZ,Czechia,1990,,11246,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CZ,Czechia,1995,,8185,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CZ,Czechia,2000,,7983,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CZ,Czechia,2005,,8838,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CZ,Czechia,2010,,9557,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CZ,Czechia,2015,,9120,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CZ,Czechia,2020,,8968,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,CZ,Czechia,2023,,7384,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DE,Germany,1980,,50272,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DE,Germany,1985,,48580,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DE,Germany,1990,,55332,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DE,Germany,1995,,58170,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DE,Germany,2000,,61215,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DE,Germany,2005,,55684,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DE,Germany,2010,,52020,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DE,Germany,2015,,56664,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DE,Germany,2020,,61239,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DE,Germany,2023,,54056,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DE_TOT,Germany including former GDR,1980,,71803,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DE_TOT,Germany including former GDR,1985,,68183,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DE_TOT,Germany including former GDR,1990,,72614,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DE_TOT,Germany including former GDR,1995,,58170,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DE_TOT,Germany including former GDR,2000,,61215,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DE_TOT,Germany including former GDR,2005,,55684,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DE_TOT,Germany including former GDR,2010,,52020,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DE_TOT,Germany including former GDR,2015,,56664,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DE_TOT,Germany including former GDR,2020,,61239,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DE_TOT,Germany including former GDR,2023,,54056,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DK,Denmark,1980,,5345,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DK,Denmark,1985,,4929,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DK,Denmark,1990,,5426,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DK,Denmark,1995,,5831,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DK,Denmark,2000,,5768,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DK,Denmark,2005,,5370,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DK,Denmark,2010,,4936,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DK,Denmark,2015,,4472,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DK,Denmark,2020,,4821,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,DK,Denmark,2023,,4525,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,EE,Estonia,1980,,1995,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,EE,Estonia,1985,,2102,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,EE,Estonia,1990,,2032,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,EE,Estonia,1995,,1176,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,EE,Estonia,2000,,1116,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,EE,Estonia,2005,,1151,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,EE,Estonia,2010,,1312,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,EE,Estonia,2015,,1128,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,EE,Estonia,2020,,1056,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,EE,Estonia,2023,,864,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,EL,Greece,1980,,12380,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,EL,Greece,1985,,9642,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,EL,Greece,1990,,8407,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,EL,Greece,1995,,8072,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,EL,Greece,2000,,7712,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,EL,Greece,2005,,8304,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,EL,Greece,2010,,8180,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,EL,Greece,2015,,7083,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,EL,Greece,2020,,6399,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,EL,Greece,2023,,5010,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,ES,Spain,1980,,47860,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,ES,Spain,1985,,38210,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,ES,Spain,1990,,32664,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,ES,Spain,1995,,29917,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,ES,Spain,2000,,32196,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,ES,Spain,2005,,37696,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,ES,Spain,2010,,38504,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,ES,Spain,2015,,33689,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,ES,Spain,2020,,27218,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,ES,Spain,2023,,24851,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,FI,Finland,1980,,5640,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,FI,Finland,1985,,5679,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,FI,Finland,1990,,5528,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,FI,Finland,1995,,5606,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,FI,Finland,2000,,4759,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,FI,Finland,2005,,4878,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,FI,Finland,2010,,4956,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,FI,Finland,2015,,4629,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,FI,Finland,2020,,3758,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,FI,Finland,2023,,3392,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,FR,France,1995,,59855,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,FR,France,2000,,65209,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,FR,France,2005,,65165,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,FR,France,2010,,66664,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,FR,France,2015,,63015,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,FR,France,2020,,57744,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,FR,France,2023,,53887,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,FX,Metropolitan France,1980,,68442,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,FX,Metropolitan France,1985,,64679,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,FX,Metropolitan France,1990,,62139,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M04,April,FX,Metropolitan France,1995,,57521,,,,,
